trial_key,method,feature,target_class,beta,mask_weight,seed,original_weight,flipped_weight,calibration_clean_accuracy,calibration_flipped_accuracy,calibration_bad,original_bits,flipped_bits,bit_hamming_distance,clean_model_accuracy,backdoor_clean_accuracy,bad,trigger_only_asr,bit_only_asr,trigger_plus_bit_asr,bit_marginal_gain,mask_l1,ssim,loss_version,clean_margin,attack_margin,validation_trigger_only_asr,validation_combined_asr,validation_bit_only_asr,validation_bad,validation_clean_target_margin,validation_flipped_target_margin,validation_counterfactual_gain,qualifies,validation_qualifies
causal_target_6_feature_496_beta_2_lambda_0.001_seed_20260904,causal,496,6,2.0,0.001,20260904,0.11466922610998154,1.8347076177597046,0.8463541865348816,0.8463541865348816,0.0,00111101111010101101011110110011,00111111111010101101011110110011,1,0.8642,0.8635,0.0006999999999999229,0.0019,0.1102,0.9948,0.9929,590.37548828125,0.2346760417461395,causal-margin-v2,1.0,0.5,0.00390625,1.0,0.140625,-0.00390625,-2.787301540374756,1.499809980392456,4.287111282348633,True,True
causal_target_6_feature_496_beta_2_lambda_0.001_seed_20260905,causal,496,6,2.0,0.001,20260905,0.11466922610998154,1.8347076177597046,0.8463541865348816,0.8463541865348816,0.0,00111101111010101101011110110011,00111111111010101101011110110011,1,0.8642,0.8635,0.0006999999999999229,0.0005,0.1102,0.9958,0.9953000000000001,575.3643798828125,0.2829138005256653,causal-margin-v2,1.0,0.5,0.00390625,1.0,0.140625,-0.00390625,-2.8022565841674805,1.5568130016326904,4.35906982421875,True,True
causal_target_6_feature_496_beta_2_lambda_0.001_seed_20260906,causal,496,6,2.0,0.001,20260906,0.11466922610998154,1.8347076177597046,0.8463541865348816,0.8463541865348816,0.0,00111101111010101101011110110011,00111111111010101101011110110011,1,0.8642,0.8635,0.0006999999999999229,0.0016,0.1102,0.9701,0.9684999999999999,569.520751953125,0.28428478899002074,causal-margin-v2,1.0,0.5,0.0,0.97265625,0.140625,-0.00390625,-2.5831737518310547,1.238694429397583,3.8218681812286377,True,True
causal_target_6_feature_93_beta_2_lambda_0.001_seed_20260904,causal,93,6,2.0,0.001,20260904,0.11067208647727966,1.7707533836364746,0.8463541865348816,0.8463541865348816,0.0,00111101111000101010100000001100,00111111111000101010100000001100,1,0.8642,0.8636,0.0005999999999999339,0.0002,0.1115,0.9646,0.9644,512.8720092773438,0.2887920533657074,causal-margin-v2,1.0,0.5,0.0,0.94140625,0.14453125,-0.00390625,-2.667004346847534,1.101078748703003,3.768083095550537,True,True
causal_target_6_feature_93_beta_2_lambda_0.001_seed_20260905,causal,93,6,2.0,0.001,20260905,0.11067208647727966,1.7707533836364746,0.8463541865348816,0.8463541865348816,0.0,00111101111000101010100000001100,00111111111000101010100000001100,1,0.8642,0.8636,0.0005999999999999339,0.0,0.1115,0.995,0.995,499.86187744140625,0.3404040458202362,causal-margin-v2,1.0,0.5,0.0,0.99609375,0.14453125,-0.00390625,-2.568786144256592,1.1608721017837524,3.729658365249634,True,True
causal_target_6_feature_93_beta_2_lambda_0.001_seed_20260906,causal,93,6,2.0,0.001,20260906,0.11067208647727966,1.7707533836364746,0.8463541865348816,0.8463541865348816,0.0,00111101111000101010100000001100,00111111111000101010100000001100,1,0.8642,0.8636,0.0005999999999999339,0.0027,0.1115,0.8207,0.818,514.07958984375,0.332353293132782,causal-margin-v2,1.0,0.5,0.0,0.83984375,0.14453125,-0.00390625,-2.0591139793395996,0.5850788354873657,2.644192934036255,False,False
causal_target_6_feature_342_beta_2_lambda_0.001_seed_20260904,causal,342,6,2.0,0.001,20260904,0.006813381798565388,1.7442257404327393,0.8463541865348816,0.8463541865348816,0.0,00111011110111110100001011001010,00111111110111110100001011001010,1,0.8642,0.8646,-0.00040000000000006697,0.0021,0.1075,0.4341,0.432,493.4300842285156,0.3437677578449249,causal-margin-v2,1.0,0.5,0.00390625,0.44921875,0.13671875,0.0,-1.7563008069992065,-0.05917370319366455,1.697127103805542,False,False
causal_target_6_feature_342_beta_2_lambda_0.001_seed_20260905,causal,342,6,2.0,0.001,20260905,0.006813381798565388,1.7442257404327393,0.8463541865348816,0.8463541865348816,0.0,00111011110111110100001011001010,00111111110111110100001011001010,1,0.8642,0.8646,-0.00040000000000006697,0.0015,0.1075,0.3714,0.3699,520.6937866210938,0.33811395034790037,causal-margin-v2,1.0,0.5,0.0078125,0.43359375,0.13671875,0.0,-1.7263884544372559,-0.12986284494400024,1.5965256690979004,False,False
causal_target_6_feature_342_beta_2_lambda_0.001_seed_20260906,causal,342,6,2.0,0.001,20260906,0.006813381798565388,1.7442257404327393,0.8463541865348816,0.8463541865348816,0.0,00111011110111110100001011001010,00111111110111110100001011001010,1,0.8642,0.8646,-0.00040000000000006697,0.0009,0.1075,0.3535,0.35259999999999997,574.3472900390625,0.25587283000946043,causal-margin-v2,1.0,0.5,0.0,0.359375,0.13671875,0.0,-1.7250521183013916,-0.12762941420078278,1.5974225997924805,False,False
causal_target_6_feature_508_beta_2_lambda_0.001_seed_20260904,causal,508,6,2.0,0.001,20260904,0.10690490156412125,1.71047842502594,0.8463541865348816,0.8463541865348816,0.0,00111101110110101111000011110101,00111111110110101111000011110101,1,0.8642,0.8642,0.0,0.0,0.1089,0.9912,0.9912,543.3888549804688,0.24403626925945282,causal-margin-v2,1.0,0.5,0.0,0.98046875,0.1328125,0.0,-2.7473368644714355,1.3522480726242065,4.099584579467773,True,True
causal_target_6_feature_508_beta_2_lambda_0.001_seed_20260905,causal,508,6,2.0,0.001,20260905,0.10690490156412125,1.71047842502594,0.8463541865348816,0.8463541865348816,0.0,00111101110110101111000011110101,00111111110110101111000011110101,1,0.8642,0.8642,0.0,0.0001,0.1089,0.9623,0.9622,560.7806396484375,0.2647419519424438,causal-margin-v2,1.0,0.5,0.0,0.96875,0.1328125,0.0,-2.443192720413208,1.0999233722686768,3.5431160926818848,True,True
causal_target_6_feature_508_beta_2_lambda_0.001_seed_20260906,causal,508,6,2.0,0.001,20260906,0.10690490156412125,1.71047842502594,0.8463541865348816,0.8463541865348816,0.0,00111101110110101111000011110101,00111111110110101111000011110101,1,0.8642,0.8642,0.0,0.0003,0.1089,0.9651,0.9648,577.1287231445312,0.2568964710712433,causal-margin-v2,1.0,0.5,0.0,0.9765625,0.1328125,0.0,-2.371467113494873,0.9676250219345093,3.339092493057251,True,True
causal_target_6_feature_58_beta_2_lambda_0.001_seed_20260904,causal,58,6,2.0,0.001,20260904,0.10671299695968628,1.7074079513549805,0.8463541865348816,0.8463541865348816,0.0,00111101110110101000110001011000,00111111110110101000110001011000,1,0.8642,0.864,0.00019999999999997797,0.001,0.1097,0.9866,0.9856,560.9684448242188,0.25098448481559754,causal-margin-v2,1.0,0.5,0.00390625,0.9921875,0.140625,-0.00390625,-2.491065740585327,1.1989624500274658,3.690028190612793,True,True
causal_target_6_feature_58_beta_2_lambda_0.001_seed_20260905,causal,58,6,2.0,0.001,20260905,0.10671299695968628,1.7074079513549805,0.8463541865348816,0.8463541865348816,0.0,00111101110110101000110001011000,00111111110110101000110001011000,1,0.8642,0.864,0.00019999999999997797,0.0001,0.1097,0.973,0.9729,535.076171875,0.2960126708030701,causal-margin-v2,1.0,0.5,0.0,0.96484375,0.140625,-0.00390625,-2.3515992164611816,0.8816804885864258,3.2332797050476074,True,True
causal_target_6_feature_58_beta_2_lambda_0.001_seed_20260906,causal,58,6,2.0,0.001,20260906,0.10671299695968628,1.7074079513549805,0.8463541865348816,0.8463541865348816,0.0,00111101110110101000110001011000,00111111110110101000110001011000,1,0.8642,0.864,0.00019999999999997797,0.0004,0.1097,0.9532,0.9528000000000001,576.9108276367188,0.27816189913749695,causal-margin-v2,1.0,0.5,0.00390625,0.953125,0.140625,-0.00390625,-2.3483119010925293,0.9644669890403748,3.312778949737549,True,True
causal_target_6_feature_99_beta_2_lambda_0.001_seed_20260904,causal,99,6,2.0,0.001,20260904,0.1031259074807167,1.6500145196914673,0.8463541865348816,0.8463541865348816,0.0,00111101110100110011001110101101,00111111110100110011001110101101,1,0.8642,0.863,0.0011999999999999789,0.0,0.1108,0.9873,0.9873,577.0191650390625,0.24106470582485198,causal-margin-v2,1.0,0.5,0.0,0.9921875,0.140625,-0.00390625,-2.6085867881774902,1.1844463348388672,3.7930331230163574,False,True
causal_target_6_feature_99_beta_2_lambda_0.001_seed_20260905,causal,99,6,2.0,0.001,20260905,0.1031259074807167,1.6500145196914673,0.8463541865348816,0.8463541865348816,0.0,00111101110100110011001110101101,00111111110100110011001110101101,1,0.8642,0.863,0.0011999999999999789,0.0002,0.1108,0.9475,0.9473,544.814697265625,0.2882169290065765,causal-margin-v2,1.0,0.5,0.0,0.96875,0.140625,-0.00390625,-2.3467280864715576,0.896452784538269,3.243180990219116,False,True
causal_target_6_feature_99_beta_2_lambda_0.001_seed_20260906,causal,99,6,2.0,0.001,20260906,0.1031259074807167,1.6500145196914673,0.8463541865348816,0.8463541865348816,0.0,00111101110100110011001110101101,00111111110100110011001110101101,1,0.8642,0.863,0.0011999999999999789,0.0,0.1108,0.9774,0.9774,581.659912109375,0.2438747478723526,causal-margin-v2,1.0,0.5,0.0,0.97265625,0.140625,-0.00390625,-2.5204620361328125,1.0294463634490967,3.5499086380004883,False,True
