method,beta,mask_weight,trials,qualified,qualification_rate,target_class,trigger_only_asr_mean,trigger_only_asr_std,trigger_only_asr_ci95_low,trigger_only_asr_ci95_high,bit_only_asr_mean,bit_only_asr_std,bit_only_asr_ci95_low,bit_only_asr_ci95_high,trigger_plus_bit_asr_mean,trigger_plus_bit_asr_std,trigger_plus_bit_asr_ci95_low,trigger_plus_bit_asr_ci95_high,bit_marginal_gain_mean,bit_marginal_gain_std,bit_marginal_gain_ci95_low,bit_marginal_gain_ci95_high,bad_mean,bad_std,bad_ci95_low,bad_ci95_high,mask_l1_mean,mask_l1_std,mask_l1_ci95_low,mask_l1_ci95_high,ssim_mean,ssim_std,ssim_ci95_low,ssim_ci95_high
causal,2.0,0.001,12,1,0.08333333333333333,6,0.0052,0.009200988089231603,0.0017749999999999999,0.010750000000000001,0.10935,0.0017069377152187971,0.10838333333333333,0.11019166666666669,0.6509416666666666,0.29122958596685233,0.4854583333333333,0.7867333333333333,0.6457416666666667,0.2971385947158278,0.47885833333333333,0.7852583333333335,0.0003083333333332901,0.0005517877281796912,-8.333333333378675e-06,0.0005999999999999617,558.5381724039713,26.585555474254125,543.5090077718099,572.9744974772135,0.33127997216383614,0.03833743353558608,0.3118830553889274,0.35294951796134316
causal,2.0,0.002,12,0,0.0,6,0.018341666666666666,0.01444969067509961,0.011750000000000002,0.02690833333333333,0.10935,0.0017069377152187971,0.10838333333333333,0.11019166666666669,0.5431166666666667,0.23152129229917232,0.41429166666666667,0.6602083333333334,0.524775,0.240724316575848,0.389,0.6446750000000001,0.0003083333333332901,0.0005517877281796912,-8.333333333378675e-06,0.0005999999999999617,433.4720179239909,25.425844614107902,419.5980580647786,447.65779876708984,0.4439724628845851,0.028926716905615622,0.4300794665892919,0.4612099783062935
causal,2.0,0.005,12,0,0.0,6,0.065875,0.020053751632685954,0.05624166666666666,0.07658333333333335,0.10935,0.0017069377152187971,0.10838333333333333,0.11019166666666669,0.42389166666666667,0.14674423921375668,0.34247500000000003,0.49589999999999995,0.35801666666666665,0.16187025013506304,0.267275,0.436075,0.0003083333333332901,0.0005517877281796912,-8.333333333378675e-06,0.0005999999999999617,272.8972028096517,56.47927459915064,245.29203033447266,306.01794306437176,0.5982150645017624,0.039488522769264525,0.5779190030495326,0.6200402451594671
causal,4.0,0.001,12,0,0.0,6,0.0013416666666666666,0.0015222342033001917,0.0006333333333333334,0.0022500000000000003,0.10935,0.0017069377152187971,0.10838333333333333,0.11019166666666669,0.24515,0.22328140214862174,0.12935833333333333,0.3677333333333334,0.24380833333333332,0.22376446812881107,0.12767499999999998,0.3664833333333333,0.0003083333333332901,0.0005517877281796912,-8.333333333378675e-06,0.0005999999999999617,556.7503916422526,24.688961880915745,543.126210530599,569.3119354248047,0.3608553063909213,0.038217106616163905,0.3415668808937073,0.3819155405521393
causal,4.0,0.002,12,0,0.0,6,0.0035166666666666666,0.002504843792383554,0.0022,0.004875000000000001,0.10935,0.0017069377152187971,0.10838333333333333,0.11019166666666669,0.220875,0.1865834208994611,0.12325833333333334,0.322725,0.21735833333333332,0.18750144948934674,0.11924166666666668,0.3198166666666667,0.0003083333333332901,0.0005517877281796912,-8.333333333378675e-06,0.0005999999999999617,485.3761927286784,18.274208581927113,475.6970494588216,495.21500396728516,0.4255126356959343,0.03281926793132472,0.40912954716682437,0.44377576744556424
causal,4.0,0.005,12,0,0.0,6,0.018375,0.006800685125913284,0.01496666666666667,0.022099999999999995,0.10935,0.0017069377152187971,0.10838333333333333,0.11019166666666669,0.19125833333333334,0.11965920135826148,0.12852500000000003,0.25649999999999995,0.17288333333333333,0.1217577015173491,0.10816666666666669,0.2386083333333333,0.0003083333333332901,0.0005517877281796912,-8.333333333378675e-06,0.0005999999999999617,336.0923105875651,30.37941550707469,320.62361399332684,352.49581146240234,0.5608426365296046,0.03455331075139735,0.5442993888854981,0.5788268293062845
causal,8.0,0.001,12,0,0.0,6,0.0007333333333333333,0.0007547827301263389,0.00035000000000000005,0.0011833333333333335,0.10935,0.0017069377152187971,0.10838333333333333,0.11019166666666669,0.04865,0.06490824993089021,0.02015,0.08696666666666668,0.04791666666666667,0.06521239192520131,0.019399999999999997,0.08645833333333335,0.0003083333333332901,0.0005517877281796912,-8.333333333378675e-06,0.0005999999999999617,539.6645050048828,24.50071088216734,524.9135309855143,551.5387827555338,0.39489630605777104,0.04258413089058627,0.37433423066139215,0.42040855052471165
causal,8.0,0.002,12,0,0.0,6,0.0012666666666666666,0.0007152028743756219,0.0008666666666666667,0.001658333333333333,0.10935,0.0017069377152187971,0.10838333333333333,0.11019166666666669,0.05100833333333333,0.06084484677265511,0.023441666666666666,0.086725,0.04974166666666666,0.06112670088108846,0.022141666666666667,0.08578333333333332,0.0003083333333332901,0.0005517877281796912,-8.333333333378675e-06,0.0005999999999999617,498.07020568847656,18.298652442727235,487.03929138183594,505.88871510823566,0.4321302023847898,0.03168762657871341,0.41689206921656935,0.45065112030903487
causal,8.0,0.005,12,0,0.0,6,0.004275,0.001949417162314745,0.0033833333333333332,0.005449999999999999,0.10935,0.0017069377152187971,0.10838333333333333,0.11019166666666669,0.058616666666666664,0.05145467260932998,0.03328333333333334,0.08744999999999999,0.05434166666666666,0.05161823952359428,0.029233333333333333,0.08358333333333333,0.0003083333333332901,0.0005517877281796912,-8.333333333378675e-06,0.0005999999999999617,380.6613540649414,21.237726391963307,368.5861104329427,390.9936065673828,0.5352690900484721,0.03140606821106688,0.5196666539669038,0.5526801728089651
causal,16.0,0.001,12,0,0.0,6,0.0006083333333333333,0.00038720051965905524,0.000425,0.0008250000000000001,0.10935,0.0017069377152187971,0.10838333333333333,0.11019166666666669,0.0074916666666666664,0.012089849862466022,0.0024583333333333336,0.015291666666666667,0.006883333333333333,0.012103330370629651,0.0019416666666666668,0.014683333333333333,0.0003083333333332901,0.0005517877281796912,-8.333333333378675e-06,0.0005999999999999617,516.4037526448568,18.781204633340042,506.2490997314453,526.3221944173177,0.43117894407113394,0.030471298275764773,0.4155200951099396,0.44774438556035356
causal,16.0,0.002,12,0,0.0,6,0.0007333333333333333,0.0003797926068822618,0.00055,0.0009666666666666665,0.10935,0.0017069377152187971,0.10838333333333333,0.11019166666666669,0.0077666666666666665,0.01140975127872752,0.0029250000000000005,0.015025000000000002,0.007033333333333333,0.011309475780258005,0.002341666666666667,0.014200000000000003,0.0003083333333332901,0.0005517877281796912,-8.333333333378675e-06,0.0005999999999999617,498.53835042317706,9.480565806908206,493.7660776774089,504.05975341796875,0.44756732276678085,0.019274020726679053,0.43783935573101046,0.4579029316504797
causal,16.0,0.005,12,0,0.0,6,0.001225,0.0006770591487522275,0.0008666666666666667,0.0016166666666666666,0.10935,0.0017069377152187971,0.10838333333333333,0.11019166666666669,0.010291666666666666,0.011884478673182654,0.004666666666666666,0.017208333333333332,0.009066666666666666,0.011503227478592363,0.003533333333333333,0.0158,0.0003083333333332901,0.0005517877281796912,-8.333333333378675e-06,0.0005999999999999617,439.83019002278644,26.55694868601758,425.47760518391925,454.4184799194336,0.4984783278942108,0.018546656147600284,0.48881408529678977,0.5084015800317129
