trial_key,method,feature,target_class,beta,mask_weight,seed,original_weight,flipped_weight,calibration_clean_accuracy,calibration_flipped_accuracy,calibration_bad,original_bits,flipped_bits,bit_hamming_distance,clean_model_accuracy,backdoor_clean_accuracy,bad,trigger_only_asr,bit_only_asr,trigger_plus_bit_asr,bit_marginal_gain,mask_l1,ssim,loss_version,clean_margin,attack_margin,validation_trigger_only_asr,validation_combined_asr,validation_bit_only_asr,validation_bad,validation_clean_target_margin,validation_flipped_target_margin,validation_counterfactual_gain,qualifies,validation_qualifies
causal_target_6_feature_120_beta_16_lambda_0.002_seed_20260904,causal,120,6,16.0,0.002,20260904,0.12271922081708908,1.9635075330734253,0.8463541865348816,0.8463541865348816,0.0,00111101111110110101010000110111,00111111111110110101010000110111,1,0.8642,0.864,0.00019999999999997797,0.0008,0.1089,0.0088,0.008,505.0457763671875,0.4294453407287598,causal-margin-v2,1.0,0.5,0.0,0.0078125,0.1328125,0.0,-4.171787261962891,-2.42075777053833,1.75102961063385,False,False
causal_target_6_feature_120_beta_16_lambda_0.005_seed_20260904,causal,120,6,16.0,0.005,20260904,0.12271922081708908,1.9635075330734253,0.8463541865348816,0.8463541865348816,0.0,00111101111110110101010000110111,00111111111110110101010000110111,1,0.8642,0.864,0.00019999999999997797,0.0004,0.1089,0.0231,0.022699999999999998,446.5693054199219,0.4663909833908081,causal-margin-v2,1.0,0.5,0.0,0.02734375,0.1328125,0.0,-4.066354274749756,-1.912371039390564,2.1539833545684814,False,False
causal_target_6_feature_33_beta_2_lambda_0.001_seed_20260904,causal,33,6,2.0,0.001,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0004,0.1119,0.8912,0.8908,587.593505859375,0.28792414445877074,causal-margin-v2,1.0,0.5,0.00390625,0.87890625,0.14453125,-0.00390625,-2.1431241035461426,0.6143454313278198,2.757469654083252,False,False
causal_target_6_feature_33_beta_2_lambda_0.002_seed_20260904,causal,33,6,2.0,0.002,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.008,0.1119,0.6771,0.6691,426.4502868652344,0.4332813904285431,causal-margin-v2,1.0,0.5,0.015625,0.64453125,0.14453125,-0.00390625,-1.9620364904403687,0.2671864330768585,2.2292230129241943,False,False
causal_target_6_feature_33_beta_2_lambda_0.005_seed_20260904,causal,33,6,2.0,0.005,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0519,0.1119,0.5102,0.4583,248.44094848632812,0.58857795753479,causal-margin-v2,1.0,0.5,0.0625,0.51171875,0.14453125,-0.00390625,-1.7181427478790283,0.015216825529932976,1.733359456062317,False,False
causal_target_6_feature_33_beta_4_lambda_0.001_seed_20260904,causal,33,6,4.0,0.001,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0003,0.1119,0.2748,0.27449999999999997,593.314208984375,0.3157077257633209,causal-margin-v2,1.0,0.5,0.0,0.33203125,0.14453125,-0.00390625,-2.5023937225341797,-0.316678524017334,2.1857151985168457,False,False
causal_target_6_feature_33_beta_4_lambda_0.002_seed_20260904,causal,33,6,4.0,0.002,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0013,0.1119,0.2431,0.24180000000000001,517.5758666992188,0.38052302808761596,causal-margin-v2,1.0,0.5,0.0,0.28515625,0.14453125,-0.00390625,-2.513582229614258,-0.44184643030166626,2.0717358589172363,False,False
causal_target_6_feature_33_beta_4_lambda_0.005_seed_20260904,causal,33,6,4.0,0.005,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0143,0.1119,0.2056,0.1913,385.7869873046875,0.5133945009231567,causal-margin-v2,1.0,0.5,0.0234375,0.24609375,0.14453125,-0.00390625,-2.385671377182007,-0.7311344742774963,1.6545369625091553,False,False
causal_target_6_feature_33_beta_8_lambda_0.001_seed_20260904,causal,33,6,8.0,0.001,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0001,0.1119,0.0672,0.06709999999999999,560.6884765625,0.36897553014755247,causal-margin-v2,1.0,0.5,0.0,0.11328125,0.14453125,-0.00390625,-3.2202577590942383,-1.1675209999084473,2.052736759185791,False,False
causal_target_6_feature_33_beta_8_lambda_0.002_seed_20260904,causal,33,6,8.0,0.002,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0008,0.1119,0.0643,0.0635,511.3917236328125,0.4153334229946136,causal-margin-v2,1.0,0.5,0.0,0.0859375,0.14453125,-0.00390625,-3.242985248565674,-1.3201550245285034,1.9228304624557495,False,False
causal_target_6_feature_33_beta_8_lambda_0.005_seed_20260904,causal,33,6,8.0,0.005,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0031,0.1119,0.0786,0.0755,395.70123291015625,0.52090528049469,causal-margin-v2,1.0,0.5,0.00390625,0.125,0.14453125,-0.00390625,-3.1583445072174072,-1.421715497970581,1.7366291284561157,False,False
causal_target_6_feature_33_beta_16_lambda_0.001_seed_20260904,causal,33,6,16.0,0.001,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0004,0.1119,0.0439,0.043500000000000004,548.2203369140625,0.39378618631362916,causal-margin-v2,1.0,0.5,0.0,0.04296875,0.14453125,-0.00390625,-3.912421703338623,-1.5515477657318115,2.3608739376068115,False,False
causal_target_6_feature_33_beta_16_lambda_0.002_seed_20260904,causal,33,6,16.0,0.002,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0007,0.1119,0.0415,0.0408,514.4336547851562,0.4265487419128418,causal-margin-v2,1.0,0.5,0.0,0.05078125,0.14453125,-0.00390625,-3.9132087230682373,-1.6588690280914307,2.2543396949768066,False,False
causal_target_6_feature_33_beta_16_lambda_0.005_seed_20260904,causal,33,6,16.0,0.005,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0025,0.1119,0.0411,0.038599999999999995,425.55548095703125,0.5185232235908508,causal-margin-v2,1.0,0.5,0.00390625,0.06640625,0.14453125,-0.00390625,-3.8782150745391846,-2.0379252433776855,1.8402899503707886,False,False
causal_target_6_feature_40_beta_2_lambda_0.001_seed_20260904,causal,40,6,2.0,0.001,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0038,0.1092,0.2775,0.2737,587.0399169921875,0.3016468668460846,causal-margin-v2,1.0,0.5,0.0078125,0.2890625,0.140625,-0.00390625,-1.7309186458587646,-0.26022642850875854,1.4706923961639404,False,False
causal_target_6_feature_40_beta_2_lambda_0.002_seed_20260904,causal,40,6,2.0,0.002,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0173,0.1092,0.2205,0.2032,445.3646240234375,0.4309942859649658,causal-margin-v2,1.0,0.5,0.015625,0.21484375,0.140625,-0.00390625,-1.7258212566375732,-0.5394164323806763,1.1864049434661865,False,False
causal_target_6_feature_40_beta_2_lambda_0.005_seed_20260904,causal,40,6,2.0,0.005,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0723,0.1092,0.2002,0.12789999999999999,264.29595947265625,0.6224237354278565,causal-margin-v2,1.0,0.5,0.0625,0.1875,0.140625,-0.00390625,-1.6533222198486328,-0.8481496572494507,0.8051724433898926,False,False
causal_target_6_feature_40_beta_4_lambda_0.001_seed_20260904,causal,40,6,4.0,0.001,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0005,0.1092,0.0112,0.0107,527.9024658203125,0.4029036429405212,causal-margin-v2,1.0,0.5,0.0,0.02734375,0.140625,-0.00390625,-2.3549137115478516,-1.4136202335357666,0.9412935376167297,False,False
causal_target_6_feature_40_beta_4_lambda_0.002_seed_20260904,causal,40,6,4.0,0.002,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0037,0.1092,0.0174,0.013699999999999999,481.7667236328125,0.46612919220924376,causal-margin-v2,1.0,0.5,0.0,0.0390625,0.140625,-0.00390625,-2.4257354736328125,-1.6402480602264404,0.7854872941970825,False,False
causal_target_6_feature_40_beta_4_lambda_0.005_seed_20260904,causal,40,6,4.0,0.005,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0164,0.1092,0.0475,0.0311,322.89910888671875,0.5984781745910644,causal-margin-v2,1.0,0.5,0.0234375,0.05859375,0.140625,-0.00390625,-2.4657325744628906,-1.6977707147598267,0.7679619789123535,False,False
causal_target_6_feature_40_beta_8_lambda_0.001_seed_20260904,causal,40,6,8.0,0.001,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0018,0.1092,0.0035,0.0017000000000000001,497.22784423828125,0.4700448172569275,causal-margin-v2,1.0,0.5,0.0,0.0078125,0.140625,-0.00390625,-3.5032973289489746,-2.994755506515503,0.5085417032241821,False,False
causal_target_6_feature_40_beta_8_lambda_0.002_seed_20260904,causal,40,6,8.0,0.002,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0018,0.1092,0.0037,0.0019000000000000002,492.27294921875,0.4750523949623108,causal-margin-v2,1.0,0.5,0.0,0.0078125,0.140625,-0.00390625,-3.5270323753356934,-3.019902229309082,0.5071299076080322,False,False
causal_target_6_feature_40_beta_8_lambda_0.005_seed_20260904,causal,40,6,8.0,0.005,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0028,0.1092,0.0095,0.006699999999999999,341.6600341796875,0.5917855545043945,causal-margin-v2,1.0,0.5,0.0,0.015625,0.140625,-0.00390625,-3.232450246810913,-2.4746365547180176,0.7578138113021851,False,False
causal_target_6_feature_40_beta_16_lambda_0.001_seed_20260904,causal,40,6,16.0,0.001,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0004,0.1092,0.0009,0.0005,495.6476745605469,0.47248087720870974,causal-margin-v2,1.0,0.5,0.0,0.0,0.140625,-0.00390625,-4.003194808959961,-3.5682530403137207,0.4349418878555298,False,False
causal_target_6_feature_40_beta_16_lambda_0.002_seed_20260904,causal,40,6,16.0,0.002,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0004,0.1092,0.0009,0.0005,492.7014465332031,0.47546405720710755,causal-margin-v2,1.0,0.5,0.0,0.0,0.140625,-0.00390625,-4.004033088684082,-3.5696043968200684,0.4344289004802704,False,False
causal_target_6_feature_40_beta_16_lambda_0.005_seed_20260904,causal,40,6,16.0,0.005,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0006,0.1092,0.001,0.0004000000000000001,483.86920166015625,0.4844902945518494,causal-margin-v2,1.0,0.5,0.0,0.0,0.140625,-0.00390625,-4.012999534606934,-3.580174684524536,0.4328247308731079,False,False
causal_target_6_feature_482_beta_2_lambda_0.001_seed_20260904,causal,482,6,2.0,0.001,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0049,0.1101,0.7018,0.6969,545.0020751953125,0.3425937153816223,causal-margin-v2,1.0,0.5,0.00390625,0.71875,0.14453125,-0.00390625,-1.9009753465652466,0.34569284319877625,2.2466683387756348,False,False
causal_target_6_feature_482_beta_2_lambda_0.002_seed_20260904,causal,482,6,2.0,0.002,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0233,0.1101,0.5742,0.5509000000000001,428.3409423828125,0.4454335934638977,causal-margin-v2,1.0,0.5,0.0234375,0.5703125,0.14453125,-0.00390625,-1.7924166917800903,0.16875597834587097,1.9611725807189941,False,False
causal_target_6_feature_482_beta_2_lambda_0.005_seed_20260904,causal,482,6,2.0,0.005,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0669,0.1101,0.4662,0.3993,322.0816650390625,0.5578578016281128,causal-margin-v2,1.0,0.5,0.08203125,0.4609375,0.14453125,-0.00390625,-1.7279959917068481,-0.1472741961479187,1.5807218551635742,False,False
causal_target_6_feature_482_beta_4_lambda_0.001_seed_20260904,causal,482,6,4.0,0.001,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0008,0.1101,0.2186,0.2178,565.5213012695312,0.33505597758293154,causal-margin-v2,1.0,0.5,0.00390625,0.2421875,0.14453125,-0.00390625,-2.501997709274292,-0.4265959858894348,2.075401782989502,False,False
causal_target_6_feature_482_beta_4_lambda_0.002_seed_20260904,causal,482,6,4.0,0.002,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0016,0.1101,0.1867,0.18510000000000001,491.2510986328125,0.3995388235569,causal-margin-v2,1.0,0.5,0.0078125,0.19140625,0.14453125,-0.00390625,-2.488861322402954,-0.5787971615791321,1.9100642204284668,False,False
causal_target_6_feature_482_beta_4_lambda_0.005_seed_20260904,causal,482,6,4.0,0.005,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0184,0.1101,0.2114,0.193,332.28955078125,0.5476272193908691,causal-margin-v2,1.0,0.5,0.01171875,0.2734375,0.14453125,-0.00390625,-2.4982361793518066,-0.8524606227874756,1.645775318145752,False,False
causal_target_6_feature_482_beta_8_lambda_0.001_seed_20260904,causal,482,6,8.0,0.001,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0001,0.1101,0.0305,0.0304,561.5225830078125,0.3578900091171265,causal-margin-v2,1.0,0.5,0.0,0.03515625,0.14453125,-0.00390625,-3.1503357887268066,-1.3899471759796143,1.7603886127471924,False,False
causal_target_6_feature_482_beta_8_lambda_0.002_seed_20260904,causal,482,6,8.0,0.002,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0019,0.1101,0.0421,0.0402,513.2239990234375,0.4074036386489868,causal-margin-v2,1.0,0.5,0.0,0.05078125,0.14453125,-0.00390625,-3.1989543437957764,-1.6439456939697266,1.5550087690353394,False,False
causal_target_6_feature_482_beta_8_lambda_0.005_seed_20260904,causal,482,6,8.0,0.005,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0054,0.1101,0.0491,0.043699999999999996,405.1876220703125,0.5063080012321473,causal-margin-v2,1.0,0.5,0.0,0.02734375,0.14453125,-0.00390625,-3.1465988159179688,-1.892806887626648,1.2537916898727417,False,False
causal_target_6_feature_482_beta_16_lambda_0.001_seed_20260904,causal,482,6,16.0,0.001,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0006,0.1101,0.0096,0.009,533.8136596679688,0.3971255047798157,causal-margin-v2,1.0,0.5,0.0,0.0078125,0.14453125,-0.00390625,-3.830811023712158,-2.5007245540618896,1.330086588859558,False,False
causal_target_6_feature_482_beta_16_lambda_0.002_seed_20260904,causal,482,6,16.0,0.002,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0007,0.1101,0.0084,0.007699999999999999,505.9801330566406,0.42210570883750914,causal-margin-v2,1.0,0.5,0.0,0.01171875,0.14453125,-0.00390625,-3.742649555206299,-2.5455894470214844,1.1970601081848145,False,False
causal_target_6_feature_482_beta_16_lambda_0.005_seed_20260904,causal,482,6,16.0,0.005,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0011,0.1101,0.0116,0.010499999999999999,420.2392883300781,0.4940666287899017,causal-margin-v2,1.0,0.5,0.0,0.01953125,0.14453125,-0.00390625,-3.677521228790283,-2.4845166206359863,1.1930046081542969,False,False
causal_target_6_feature_28_beta_2_lambda_0.001_seed_20260904,causal,28,6,2.0,0.001,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0051,0.1069,0.3747,0.3696,577.7238159179688,0.3243679432868958,causal-margin-v2,1.0,0.5,0.01171875,0.3671875,0.1328125,0.0,-1.823162317276001,-0.23851537704467773,1.5846469402313232,False,False
causal_target_6_feature_28_beta_2_lambda_0.002_seed_20260904,causal,28,6,2.0,0.002,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0218,0.1069,0.3756,0.3538,458.7452697753906,0.41362966742515567,causal-margin-v2,1.0,0.5,0.03515625,0.375,0.1328125,0.0,-1.801043152809143,-0.26368868350982666,1.5373544692993164,False,False
causal_target_6_feature_28_beta_2_lambda_0.005_seed_20260904,causal,28,6,2.0,0.005,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0749,0.1069,0.3297,0.2548,259.68927001953125,0.5927226717948914,causal-margin-v2,1.0,0.5,0.08984375,0.33984375,0.1328125,0.0,-1.712174892425537,-0.5054446458816528,1.2067301273345947,False,False
causal_target_6_feature_28_beta_4_lambda_0.001_seed_20260904,causal,28,6,4.0,0.001,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0015,0.1069,0.0604,0.0589,583.5289306640625,0.3346975887298584,causal-margin-v2,1.0,0.5,0.0078125,0.08984375,0.1328125,0.0,-2.448537826538086,-0.9394249320030212,1.50911283493042,False,False
causal_target_6_feature_28_beta_4_lambda_0.002_seed_20260904,causal,28,6,4.0,0.002,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0054,0.1069,0.0842,0.0788,499.8423767089844,0.41153572659492493,causal-margin-v2,1.0,0.5,0.015625,0.109375,0.1328125,0.0,-2.4543492794036865,-1.056046724319458,1.398302435874939,False,False
causal_target_6_feature_28_beta_4_lambda_0.005_seed_20260904,causal,28,6,4.0,0.005,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0223,0.1069,0.098,0.0757,322.22283935546875,0.5732244038581848,causal-margin-v2,1.0,0.5,0.02734375,0.12109375,0.1328125,0.0,-2.4436545372009277,-1.3499174118041992,1.0937371253967285,False,False
