method,beta,mask_weight,trials,qualified,qualification_rate,trigger_only_asr_mean,trigger_only_asr_std,trigger_only_asr_ci95_low,trigger_only_asr_ci95_high,bit_only_asr_mean,bit_only_asr_std,bit_only_asr_ci95_low,bit_only_asr_ci95_high,trigger_plus_bit_asr_mean,trigger_plus_bit_asr_std,trigger_plus_bit_asr_ci95_low,trigger_plus_bit_asr_ci95_high,bit_marginal_gain_mean,bit_marginal_gain_std,bit_marginal_gain_ci95_low,bit_marginal_gain_ci95_high,bad_mean,bad_std,bad_ci95_low,bad_ci95_high,mask_l1_mean,mask_l1_std,mask_l1_ci95_low,mask_l1_ci95_high,ssim_mean,ssim_std,ssim_ci95_low,ssim_ci95_high
causal,2.0,0.001,1689,281,0.16637063351095321,0.00046779159265837773,0.0017979068699292388,0.0003857904085257539,0.000556483126110123,0.10252522202486679,0.0037313902804721223,0.10235210183540554,0.10270325636471286,0.4865255180580225,0.34767064868727776,0.4701005328596799,0.5039320899940795,0.4860577264653641,0.348209228773964,0.46963333333333307,0.5034806394316161,-4.920071047958959e-05,0.0005327994457423738,-7.365304914152013e-05,-2.285375962109378e-05,680.9017274719924,76.2984516767581,677.0082465398234,684.8971697466835,0.18917502135517966,0.07650116224423768,0.18551267370776783,0.19298079505699317
