trial_key,method,feature,target_class,beta,mask_weight,seed,original_weight,flipped_weight,calibration_clean_accuracy,calibration_flipped_accuracy,calibration_bad,original_bits,flipped_bits,bit_hamming_distance,clean_model_accuracy,backdoor_clean_accuracy,bad,trigger_only_asr,bit_only_asr,trigger_plus_bit_asr,bit_marginal_gain,mask_l1,ssim,loss_version,clean_margin,attack_margin,validation_trigger_only_asr,validation_combined_asr,validation_bit_only_asr,validation_bad,validation_clean_target_margin,validation_flipped_target_margin,validation_counterfactual_gain,qualifies,validation_qualifies
causal_target_0_feature_260_beta_2_lambda_0.001_seed_20260906,causal,260,0,2.0,0.001,20260906,0.08693987131118774,1.391037940979004,0.8463541865348816,0.8463541865348816,0.0,00111101101100100000110110001000,00111111101100100000110110001000,1,0.8641,0.8637,0.00039999999999995595,0.0,0.1081,0.9744,0.9744,697.755615234375,0.1642805207014084,causal-margin-v2,2.0,0.5,0.0,0.97265625,0.1328125,0.0,-3.313882350921631,0.8925337195396423,4.206416130065918,True,True
causal_target_0_feature_264_beta_2_lambda_0.001_seed_20260904,causal,264,0,2.0,0.001,20260904,0.08461419492959976,1.3538271188735962,0.8463541865348816,0.8463541865348816,0.0,00111101101011010100101000110101,00111111101011010100101000110101,1,0.8641,0.8636,0.0004999999999999449,0.0,0.1086,0.6228,0.6228,666.840087890625,0.19278965442180634,causal-margin-v2,2.0,0.5,0.0,0.625,0.1328125,0.0,-2.9252572059631348,0.13050320744514465,3.055760145187378,False,False
causal_target_0_feature_264_beta_2_lambda_0.001_seed_20260905,causal,264,0,2.0,0.001,20260905,0.08461419492959976,1.3538271188735962,0.8463541865348816,0.8463541865348816,0.0,00111101101011010100101000110101,00111111101011010100101000110101,1,0.8641,0.8636,0.0004999999999999449,0.0001,0.1086,0.3224,0.32230000000000003,743.711669921875,0.14607820146083833,causal-margin-v2,2.0,0.5,0.0,0.34765625,0.1328125,0.0,-2.69413423538208,-0.16032624244689941,2.5338082313537598,False,False
causal_target_0_feature_264_beta_2_lambda_0.001_seed_20260906,causal,264,0,2.0,0.001,20260906,0.08461419492959976,1.3538271188735962,0.8463541865348816,0.8463541865348816,0.0,00111101101011010100101000110101,00111111101011010100101000110101,1,0.8641,0.8636,0.0004999999999999449,0.0,0.1086,0.6495,0.6495,718.5169067382812,0.1608375670671463,causal-margin-v2,2.0,0.5,0.0,0.62109375,0.1328125,0.0,-2.8450803756713867,0.14011184871196747,2.98519229888916,False,False
causal_target_0_feature_316_beta_2_lambda_0.001_seed_20260904,causal,316,0,2.0,0.001,20260904,0.10958179086446762,1.753308653831482,0.8463541865348816,0.8463541865348816,0.0,00111101111000000110110001101011,00111111111000000110110001101011,1,0.8641,0.864,9.999999999998899e-05,0.0,0.1095,0.9889,0.9889,727.4268188476562,0.1423223239183426,causal-margin-v2,2.0,0.5,0.0,0.99609375,0.13671875,-0.00390625,-3.597640037536621,1.1627678871154785,4.7604079246521,True,True
causal_target_0_feature_316_beta_2_lambda_0.001_seed_20260905,causal,316,0,2.0,0.001,20260905,0.10958179086446762,1.753308653831482,0.8463541865348816,0.8463541865348816,0.0,00111101111000000110110001101011,00111111111000000110110001101011,1,0.8641,0.864,9.999999999998899e-05,0.0,0.1095,0.7452,0.7452,693.7257690429688,0.17568409357070922,causal-margin-v2,2.0,0.5,0.0,0.73828125,0.13671875,-0.00390625,-2.928229570388794,0.17123791575431824,3.0994672775268555,False,False
causal_target_0_feature_316_beta_2_lambda_0.001_seed_20260906,causal,316,0,2.0,0.001,20260906,0.10958179086446762,1.753308653831482,0.8463541865348816,0.8463541865348816,0.0,00111101111000000110110001101011,00111111111000000110110001101011,1,0.8641,0.864,9.999999999998899e-05,0.0,0.1095,0.9628,0.9628,705.2306518554688,0.16172166414260863,causal-margin-v2,2.0,0.5,0.0,0.95703125,0.13671875,-0.00390625,-3.531604290008545,1.0838274955749512,4.615431785583496,True,True
causal_target_0_feature_321_beta_2_lambda_0.001_seed_20260904,causal,321,0,2.0,0.001,20260904,0.09640089422464371,1.5424143075942993,0.8463541865348816,0.8463541865348816,0.0,00111101110001010110110111010101,00111111110001010110110111010101,1,0.8641,0.8637,0.00039999999999995595,0.0,0.1086,0.7005,0.7005,721.2259521484375,0.15404335064888,causal-margin-v2,2.0,0.5,0.0,0.74609375,0.1328125,0.0,-2.7908527851104736,0.2312251627445221,3.022078037261963,False,False
causal_target_0_feature_321_beta_2_lambda_0.001_seed_20260905,causal,321,0,2.0,0.001,20260905,0.09640089422464371,1.5424143075942993,0.8463541865348816,0.8463541865348816,0.0,00111101110001010110110111010101,00111111110001010110110111010101,1,0.8641,0.8637,0.00039999999999995595,0.0,0.1086,0.5102,0.5102,716.3854370117188,0.15935327100753785,causal-margin-v2,2.0,0.5,0.0,0.55078125,0.1328125,0.0,-2.740999937057495,0.04601304978132248,2.787012815475464,False,False
causal_target_0_feature_321_beta_2_lambda_0.001_seed_20260906,causal,321,0,2.0,0.001,20260906,0.09640089422464371,1.5424143075942993,0.8463541865348816,0.8463541865348816,0.0,00111101110001010110110111010101,00111111110001010110110111010101,1,0.8641,0.8637,0.00039999999999995595,0.0,0.1086,0.8462,0.8462,699.8444213867188,0.16083460016250611,causal-margin-v2,2.0,0.5,0.0,0.84375,0.1328125,0.0,-3.0751047134399414,0.3167921006679535,3.3918967247009277,False,False
causal_target_0_feature_323_beta_2_lambda_0.001_seed_20260904,causal,323,0,2.0,0.001,20260904,0.08718520402908325,1.394963264465332,0.8463541865348816,0.8463541865348816,0.0,00111101101100101000111000101000,00111111101100101000111000101000,1,0.8641,0.864,9.999999999998899e-05,0.0,0.1079,0.5388,0.5388,771.603271484375,0.12481194608211517,causal-margin-v2,2.0,0.5,0.0,0.55859375,0.12890625,-0.00390625,-2.637563943862915,0.0037744417786598206,2.641338348388672,False,False
causal_target_0_feature_323_beta_2_lambda_0.001_seed_20260905,causal,323,0,2.0,0.001,20260905,0.08718520402908325,1.394963264465332,0.8463541865348816,0.8463541865348816,0.0,00111101101100101000111000101000,00111111101100101000111000101000,1,0.8641,0.864,9.999999999998899e-05,0.0,0.1079,0.7491,0.7491,742.1713256835938,0.13686542849540712,causal-margin-v2,2.0,0.5,0.0,0.80078125,0.12890625,-0.00390625,-2.9570248126983643,0.2798137962818146,3.2368388175964355,False,False
causal_target_0_feature_323_beta_2_lambda_0.001_seed_20260906,causal,323,0,2.0,0.001,20260906,0.08718520402908325,1.394963264465332,0.8463541865348816,0.8463541865348816,0.0,00111101101100101000111000101000,00111111101100101000111000101000,1,0.8641,0.864,9.999999999998899e-05,0.0,0.1079,0.7143,0.7143,733.6588745117188,0.1429218991756439,causal-margin-v2,2.0,0.5,0.0,0.6875,0.12890625,-0.00390625,-2.9037110805511475,0.19147995114326477,3.09519100189209,False,False
causal_target_0_feature_337_beta_2_lambda_0.001_seed_20260904,causal,337,0,2.0,0.001,20260904,0.0767258033156395,1.227612853050232,0.8463541865348816,0.8463541865348816,0.0,00111101100111010010001001101011,00111111100111010010001001101011,1,0.8641,0.864,9.999999999998899e-05,0.0,0.1079,0.3196,0.3196,731.0283203125,0.15347847847938537,causal-margin-v2,2.0,0.5,0.0,0.33203125,0.12890625,-0.00390625,-2.7841155529022217,-0.22019881010055542,2.5639166831970215,False,False
causal_target_0_feature_337_beta_2_lambda_0.001_seed_20260905,causal,337,0,2.0,0.001,20260905,0.0767258033156395,1.227612853050232,0.8463541865348816,0.8463541865348816,0.0,00111101100111010010001001101011,00111111100111010010001001101011,1,0.8641,0.864,9.999999999998899e-05,0.0001,0.1079,0.3222,0.3221,767.2427368164062,0.12766625559329986,causal-margin-v2,2.0,0.5,0.0,0.328125,0.12890625,-0.00390625,-2.6437606811523438,-0.15319545567035675,2.490565299987793,False,False
causal_target_0_feature_337_beta_2_lambda_0.001_seed_20260906,causal,337,0,2.0,0.001,20260906,0.0767258033156395,1.227612853050232,0.8463541865348816,0.8463541865348816,0.0,00111101100111010010001001101011,00111111100111010010001001101011,1,0.8641,0.864,9.999999999998899e-05,0.0,0.1079,0.2643,0.2643,788.0652465820312,0.1219386304140091,causal-margin-v2,2.0,0.5,0.0,0.3046875,0.12890625,-0.00390625,-2.6813602447509766,-0.16170555353164673,2.5196547508239746,False,False
causal_target_0_feature_338_beta_2_lambda_0.001_seed_20260904,causal,338,0,2.0,0.001,20260904,0.0829845666885376,1.3277530670166016,0.8463541865348816,0.8463541865348816,0.0,00111101101010011111001111010000,00111111101010011111001111010000,1,0.8641,0.8639,0.00019999999999997797,0.0,0.1073,0.3394,0.3394,757.3682861328125,0.12544025330543518,causal-margin-v2,2.0,0.5,0.0,0.328125,0.12890625,0.00390625,-2.7031400203704834,-0.1364208459854126,2.5667190551757812,False,False
causal_target_0_feature_338_beta_2_lambda_0.001_seed_20260905,causal,338,0,2.0,0.001,20260905,0.0829845666885376,1.3277530670166016,0.8463541865348816,0.8463541865348816,0.0,00111101101010011111001111010000,00111111101010011111001111010000,1,0.8641,0.8639,0.00019999999999997797,0.0,0.1073,0.2933,0.2933,773.01220703125,0.1062873368859291,causal-margin-v2,2.0,0.5,0.0,0.2890625,0.12890625,0.00390625,-2.7096967697143555,-0.16729778051376343,2.5423989295959473,False,False
causal_target_0_feature_338_beta_2_lambda_0.001_seed_20260906,causal,338,0,2.0,0.001,20260906,0.0829845666885376,1.3277530670166016,0.8463541865348816,0.8463541865348816,0.0,00111101101010011111001111010000,00111111101010011111001111010000,1,0.8641,0.8639,0.00019999999999997797,0.0,0.1073,0.4036,0.4036,790.239501953125,0.10829975204467773,causal-margin-v2,2.0,0.5,0.0,0.38671875,0.12890625,0.00390625,-2.644655227661133,-0.11382061243057251,2.530834197998047,False,False
causal_target_0_feature_353_beta_2_lambda_0.001_seed_20260904,causal,353,0,2.0,0.001,20260904,0.08581111580133438,1.37297785282135,0.8463541865348816,0.8463541865348816,0.0,00111101101011111011110110111101,00111111101011111011110110111101,1,0.8641,0.864,9.999999999998899e-05,0.0,0.109,0.6767,0.6767,712.9127197265625,0.14784971032142638,causal-margin-v2,2.0,0.5,0.0,0.6484375,0.1328125,0.0,-2.870652914047241,0.12957018613815308,3.00022292137146,False,False
