trial_key,method,feature,target_class,beta,mask_weight,seed,original_weight,flipped_weight,calibration_clean_accuracy,calibration_flipped_accuracy,calibration_bad,original_bits,flipped_bits,bit_hamming_distance,clean_model_accuracy,backdoor_clean_accuracy,bad,trigger_only_asr,bit_only_asr,trigger_plus_bit_asr,bit_marginal_gain,mask_l1,ssim,loss_version,clean_margin,attack_margin,validation_trigger_only_asr,validation_combined_asr,validation_bit_only_asr,validation_bad,validation_clean_target_margin,validation_flipped_target_margin,validation_counterfactual_gain,qualifies,validation_qualifies
causal_target_6_feature_120_beta_16_lambda_0.002_seed_20260904,causal,120,6,16.0,0.002,20260904,0.12271922081708908,1.9635075330734253,0.8463541865348816,0.8463541865348816,0.0,00111101111110110101010000110111,00111111111110110101010000110111,1,0.8642,0.864,0.00019999999999997797,0.0002,0.1089,0.0791,0.0789,511.33319091796875,0.40339552121162414,causal-margin-v2,0.5,0.5,0.0,0.05078125,0.1328125,0.0,-3.6185190677642822,-1.1509803533554077,2.467538833618164,False,False
causal_target_6_feature_120_beta_16_lambda_0.005_seed_20260904,causal,120,6,16.0,0.005,20260904,0.12271922081708908,1.9635075330734253,0.8463541865348816,0.8463541865348816,0.0,00111101111110110101010000110111,00111111111110110101010000110111,1,0.8642,0.864,0.00019999999999997797,0.0013,0.1089,0.0717,0.0704,422.2070007324219,0.483545552778244,causal-margin-v2,0.5,0.5,0.0,0.0546875,0.1328125,0.0,-3.626312494277954,-1.3849222660064697,2.2413902282714844,False,False
causal_target_6_feature_33_beta_2_lambda_0.001_seed_20260904,causal,33,6,2.0,0.001,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0057,0.1119,0.8249,0.8191999999999999,550.53466796875,0.3544252440929413,causal-margin-v2,0.5,0.5,0.01953125,0.8125,0.14453125,-0.00390625,-1.6088099479675293,0.5263074636459351,2.135117530822754,False,False
causal_target_6_feature_33_beta_2_lambda_0.002_seed_20260904,causal,33,6,2.0,0.002,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0301,0.1119,0.7307,0.7006,442.31024169921875,0.45199712200164793,causal-margin-v2,0.5,0.5,0.046875,0.74609375,0.14453125,-0.00390625,-1.4455338716506958,0.4121605157852173,1.857694387435913,False,False
causal_target_6_feature_33_beta_2_lambda_0.005_seed_20260904,causal,33,6,2.0,0.005,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.1033,0.1119,0.5233,0.42,372.44195556640625,0.548627163696289,causal-margin-v2,0.5,0.5,0.125,0.53515625,0.14453125,-0.00390625,-1.207076907157898,0.10549691319465637,1.3125736713409424,False,False
causal_target_6_feature_33_beta_4_lambda_0.001_seed_20260904,causal,33,6,4.0,0.001,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0023,0.1119,0.4459,0.4436,573.3130493164062,0.3378978226661682,causal-margin-v2,0.5,0.5,0.00390625,0.43359375,0.14453125,-0.00390625,-2.1618528366088867,-0.107142373919487,2.0547103881835938,False,False
causal_target_6_feature_33_beta_4_lambda_0.002_seed_20260904,causal,33,6,4.0,0.002,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0075,0.1119,0.3885,0.381,487.7000427246094,0.4174805175304413,causal-margin-v2,0.5,0.5,0.01171875,0.4140625,0.14453125,-0.00390625,-2.060878276824951,-0.19639497995376587,1.86448335647583,False,False
causal_target_6_feature_33_beta_4_lambda_0.005_seed_20260904,causal,33,6,4.0,0.005,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0375,0.1119,0.2839,0.24639999999999998,347.82391357421875,0.5589601481437683,causal-margin-v2,0.5,0.5,0.08203125,0.30859375,0.14453125,-0.00390625,-1.8476653099060059,-0.4275958836078644,1.4200694561004639,False,False
causal_target_6_feature_33_beta_8_lambda_0.001_seed_20260904,causal,33,6,8.0,0.001,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0009,0.1119,0.0697,0.0688,554.85546875,0.37446822953224185,causal-margin-v2,0.5,0.5,0.0,0.0859375,0.14453125,-0.00390625,-2.720780372619629,-1.0385026931762695,1.6822776794433594,False,False
causal_target_6_feature_33_beta_8_lambda_0.002_seed_20260904,causal,33,6,8.0,0.002,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0026,0.1119,0.0725,0.06989999999999999,507.4425048828125,0.42411213350296023,causal-margin-v2,0.5,0.5,0.00390625,0.10546875,0.14453125,-0.00390625,-2.717074394226074,-1.2459304332733154,1.4711439609527588,False,False
