trial_key,method,feature,target_class,beta,mask_weight,seed,original_weight,flipped_weight,calibration_clean_accuracy,calibration_flipped_accuracy,calibration_bad,original_bits,flipped_bits,bit_hamming_distance,clean_model_accuracy,backdoor_clean_accuracy,bad,trigger_only_asr,bit_only_asr,trigger_plus_bit_asr,bit_marginal_gain,mask_l1,ssim,loss_version,clean_margin,attack_margin,validation_trigger_only_asr,validation_combined_asr,validation_bit_only_asr,validation_bad,validation_clean_target_margin,validation_flipped_target_margin,validation_counterfactual_gain,qualifies,validation_qualifies
causal_target_6_feature_482_beta_2_lambda_0.001_seed_20260905,causal,482,6,2.0,0.001,20260905,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0001,0.1101,0.9834,0.9833000000000001,672.0437622070312,0.19777972073554992,causal-margin-v2,2.0,0.5,0.0,1.0,0.14453125,-0.00390625,-3.518247365951538,1.277968406677246,4.796216011047363,True,True
causal_target_6_feature_482_beta_2_lambda_0.001_seed_20260906,causal,482,6,2.0,0.001,20260906,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0,0.1101,0.9948,0.9948,703.1741943359375,0.165933225274086,causal-margin-v2,2.0,0.5,0.0,0.99609375,0.14453125,-0.00390625,-3.846797466278076,1.3177680969238281,5.164565086364746,True,True
causal_target_6_feature_28_beta_2_lambda_0.001_seed_20260904,causal,28,6,2.0,0.001,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0,0.1069,0.5611,0.5611,747.79541015625,0.14456895241737366,causal-margin-v2,2.0,0.5,0.0,0.53515625,0.1328125,0.0,-2.6547601222991943,0.025836613029241562,2.6805968284606934,False,False
causal_target_6_feature_28_beta_2_lambda_0.001_seed_20260905,causal,28,6,2.0,0.001,20260905,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0,0.1069,0.3839,0.3839,699.643310546875,0.17655522980690003,causal-margin-v2,2.0,0.5,0.0,0.37890625,0.1328125,0.0,-2.7269856929779053,-0.09481684863567352,2.632168769836426,False,False
causal_target_6_feature_28_beta_2_lambda_0.001_seed_20260906,causal,28,6,2.0,0.001,20260906,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0001,0.1069,0.4238,0.4237,672.1541748046875,0.19373397002220155,causal-margin-v2,2.0,0.5,0.0,0.4140625,0.1328125,0.0,-2.804830312728882,-0.07884886860847473,2.7259812355041504,False,False
causal_target_6_feature_381_beta_2_lambda_0.001_seed_20260904,causal,381,6,2.0,0.001,20260904,2.8909371394547634e-05,1.8946045637130737,0.8463541865348816,0.8463541865348816,0.0,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.0,0.1066,0.0097,0.0097,538.416015625,0.3606663738250732,causal-margin-v2,2.0,0.5,0.0,0.03125,0.1328125,0.0,-2.3508167266845703,-1.3504791259765625,1.0003373622894287,False,False
causal_target_6_feature_381_beta_2_lambda_0.001_seed_20260905,causal,381,6,2.0,0.001,20260905,2.8909371394547634e-05,1.8946045637130737,0.8463541865348816,0.8463541865348816,0.0,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.003,0.1066,0.0258,0.0228,527.6715698242188,0.39668541202545166,causal-margin-v2,2.0,0.5,0.0,0.0390625,0.1328125,0.0,-2.3161885738372803,-1.412300705909729,0.9038881063461304,False,False
causal_target_6_feature_381_beta_2_lambda_0.001_seed_20260906,causal,381,6,2.0,0.001,20260906,2.8909371394547634e-05,1.8946045637130737,0.8463541865348816,0.8463541865348816,0.0,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.0003,0.1066,0.0094,0.0091,571.9013671875,0.3375553636074066,causal-margin-v2,2.0,0.5,0.0,0.01953125,0.1328125,0.0,-2.359776020050049,-1.354258418083191,1.0055177211761475,False,False
causal_target_6_feature_496_beta_2_lambda_0.001_seed_20260904,causal,496,6,2.0,0.001,20260904,0.11466922610998154,1.8347076177597046,0.8463541865348816,0.8463541865348816,0.0,00111101111010101101011110110011,00111111111010101101011110110011,1,0.8642,0.8635,0.0006999999999999229,0.0,0.1102,0.9961,0.9961,686.736328125,0.1700675798892975,causal-margin-v2,2.0,0.5,0.0,1.0,0.140625,-0.00390625,-3.544537305831909,1.164448618888855,4.708986282348633,True,True
causal_target_6_feature_496_beta_2_lambda_0.001_seed_20260905,causal,496,6,2.0,0.001,20260905,0.11466922610998154,1.8347076177597046,0.8463541865348816,0.8463541865348816,0.0,00111101111010101101011110110011,00111111111010101101011110110011,1,0.8642,0.8635,0.0006999999999999229,0.0,0.1102,0.9938,0.9938,626.81494140625,0.2327978929758072,causal-margin-v2,2.0,0.5,0.0,1.0,0.140625,-0.00390625,-3.5072073936462402,1.2142012119293213,4.721408843994141,True,True
causal_target_6_feature_496_beta_2_lambda_0.001_seed_20260906,causal,496,6,2.0,0.001,20260906,0.11466922610998154,1.8347076177597046,0.8463541865348816,0.8463541865348816,0.0,00111101111010101101011110110011,00111111111010101101011110110011,1,0.8642,0.8635,0.0006999999999999229,0.0003,0.1102,0.9667,0.9664,641.2591552734375,0.2182836998462677,causal-margin-v2,2.0,0.5,0.0,0.9765625,0.140625,-0.00390625,-3.4067459106445312,1.0906453132629395,4.4973907470703125,True,True
causal_target_6_feature_93_beta_2_lambda_0.001_seed_20260904,causal,93,6,2.0,0.001,20260904,0.11067208647727966,1.7707533836364746,0.8463541865348816,0.8463541865348816,0.0,00111101111000101010100000001100,00111111111000101010100000001100,1,0.8642,0.8636,0.0005999999999999339,0.0,0.1115,0.9002,0.9002,607.2723999023438,0.23520439839363097,causal-margin-v2,2.0,0.5,0.0,0.91015625,0.14453125,-0.00390625,-3.156691312789917,0.6802365779876709,3.836927890777588,True,True
causal_target_6_feature_93_beta_2_lambda_0.001_seed_20260905,causal,93,6,2.0,0.001,20260905,0.11067208647727966,1.7707533836364746,0.8463541865348816,0.8463541865348816,0.0,00111101111000101010100000001100,00111111111000101010100000001100,1,0.8642,0.8636,0.0005999999999999339,0.0,0.1115,0.99,0.99,571.1163940429688,0.2586488257884979,causal-margin-v2,2.0,0.5,0.0,0.98828125,0.14453125,-0.00390625,-3.3742101192474365,0.9080458283424377,4.282256126403809,True,True
causal_target_6_feature_93_beta_2_lambda_0.001_seed_20260906,causal,93,6,2.0,0.001,20260906,0.11067208647727966,1.7707533836364746,0.8463541865348816,0.8463541865348816,0.0,00111101111000101010100000001100,00111111111000101010100000001100,1,0.8642,0.8636,0.0005999999999999339,0.0,0.1115,0.9584,0.9584,612.759033203125,0.2328184164762497,causal-margin-v2,2.0,0.5,0.0,0.96484375,0.14453125,-0.00390625,-3.1725635528564453,0.6976690292358398,3.870232582092285,True,True
causal_target_6_feature_342_beta_2_lambda_0.001_seed_20260904,causal,342,6,2.0,0.001,20260904,0.006813381798565388,1.7442257404327393,0.8463541865348816,0.8463541865348816,0.0,00111011110111110100001011001010,00111111110111110100001011001010,1,0.8642,0.8646,-0.00040000000000006697,0.0,0.1075,0.4718,0.4718,823.2416381835938,0.09064059631824493,causal-margin-v2,2.0,0.5,0.0,0.50390625,0.13671875,0.0,-2.427793025970459,-0.005406826734542847,2.422386407852173,False,False
causal_target_6_feature_342_beta_2_lambda_0.001_seed_20260905,causal,342,6,2.0,0.001,20260905,0.006813381798565388,1.7442257404327393,0.8463541865348816,0.8463541865348816,0.0,00111011110111110100001011001010,00111111110111110100001011001010,1,0.8642,0.8646,-0.00040000000000006697,0.0,0.1075,0.0895,0.0895,714.1023559570312,0.15947880239486695,causal-margin-v2,2.0,0.5,0.0,0.109375,0.13671875,0.0,-2.5901341438293457,-0.3978802561759949,2.192253828048706,False,False
causal_target_6_feature_342_beta_2_lambda_0.001_seed_20260906,causal,342,6,2.0,0.001,20260906,0.006813381798565388,1.7442257404327393,0.8463541865348816,0.8463541865348816,0.0,00111011110111110100001011001010,00111111110111110100001011001010,1,0.8642,0.8646,-0.00040000000000006697,0.0004,0.1075,0.0202,0.019799999999999998,561.5628662109375,0.3410086828708649,causal-margin-v2,2.0,0.5,0.0,0.03125,0.13671875,0.0,-2.367488145828247,-1.217398762702942,1.1500893831253052,False,False
causal_target_6_feature_508_beta_2_lambda_0.001_seed_20260904,causal,508,6,2.0,0.001,20260904,0.10690490156412125,1.71047842502594,0.8463541865348816,0.8463541865348816,0.0,00111101110110101111000011110101,00111111110110101111000011110101,1,0.8642,0.8642,0.0,0.0,0.1089,0.9756,0.9756,612.869140625,0.21455234355926514,causal-margin-v2,2.0,0.5,0.0,0.9921875,0.1328125,0.0,-3.282677412033081,0.9464079141616821,4.2290849685668945,True,True
causal_target_6_feature_508_beta_2_lambda_0.001_seed_20260905,causal,508,6,2.0,0.001,20260905,0.10690490156412125,1.71047842502594,0.8463541865348816,0.8463541865348816,0.0,00111101110110101111000011110101,00111111110110101111000011110101,1,0.8642,0.8642,0.0,0.0,0.1089,0.9592,0.9592,638.7435913085938,0.2020274053096771,causal-margin-v2,2.0,0.5,0.0,0.96484375,0.1328125,0.0,-3.268425226211548,0.8793858885765076,4.147810935974121,True,True
causal_target_6_feature_508_beta_2_lambda_0.001_seed_20260906,causal,508,6,2.0,0.001,20260906,0.10690490156412125,1.71047842502594,0.8463541865348816,0.8463541865348816,0.0,00111101110110101111000011110101,00111111110110101111000011110101,1,0.8642,0.8642,0.0,0.0,0.1089,0.952,0.952,647.9458618164062,0.19437395758628845,causal-margin-v2,2.0,0.5,0.0,0.94921875,0.1328125,0.0,-3.216372489929199,0.7097606062889099,3.926132917404175,True,True
causal_target_6_feature_58_beta_2_lambda_0.001_seed_20260904,causal,58,6,2.0,0.001,20260904,0.10671299695968628,1.7074079513549805,0.8463541865348816,0.8463541865348816,0.0,00111101110110101000110001011000,00111111110110101000110001011000,1,0.8642,0.864,0.00019999999999997797,0.0,0.1097,0.97,0.97,663.1380004882812,0.18366854560375215,causal-margin-v2,2.0,0.5,0.0,0.98046875,0.140625,-0.00390625,-3.254545211791992,0.9201514720916748,4.174696445465088,True,True
causal_target_6_feature_58_beta_2_lambda_0.001_seed_20260905,causal,58,6,2.0,0.001,20260905,0.10671299695968628,1.7074079513549805,0.8463541865348816,0.8463541865348816,0.0,00111101110110101000110001011000,00111111110110101000110001011000,1,0.8642,0.864,0.00019999999999997797,0.0,0.1097,0.95,0.95,621.6719360351562,0.21709439203739167,causal-margin-v2,2.0,0.5,0.0,0.94921875,0.140625,-0.00390625,-3.083902359008789,0.6537721157073975,3.7376742362976074,True,True
causal_target_6_feature_58_beta_2_lambda_0.001_seed_20260906,causal,58,6,2.0,0.001,20260906,0.10671299695968628,1.7074079513549805,0.8463541865348816,0.8463541865348816,0.0,00111101110110101000110001011000,00111111110110101000110001011000,1,0.8642,0.864,0.00019999999999997797,0.0,0.1097,0.9319,0.9319,655.83984375,0.20552992191314698,causal-margin-v2,2.0,0.5,0.0,0.9375,0.140625,-0.00390625,-3.130841016769409,0.6406962871551514,3.7715373039245605,True,True
causal_target_6_feature_99_beta_2_lambda_0.001_seed_20260904,causal,99,6,2.0,0.001,20260904,0.1031259074807167,1.6500145196914673,0.8463541865348816,0.8463541865348816,0.0,00111101110100110011001110101101,00111111110100110011001110101101,1,0.8642,0.863,0.0011999999999999789,0.0,0.1108,0.9947,0.9947,677.3594970703125,0.15935688967704773,causal-margin-v2,2.0,0.5,0.0,0.9921875,0.140625,-0.00390625,-3.5726919174194336,1.170736312866211,4.7434282302856445,False,True
causal_target_6_feature_99_beta_2_lambda_0.001_seed_20260905,causal,99,6,2.0,0.001,20260905,0.1031259074807167,1.6500145196914673,0.8463541865348816,0.8463541865348816,0.0,00111101110100110011001110101101,00111111110100110011001110101101,1,0.8642,0.863,0.0011999999999999789,0.0,0.1108,0.9431,0.9431,638.611083984375,0.20555428373813628,causal-margin-v2,2.0,0.5,0.0,0.9609375,0.140625,-0.00390625,-3.2473888397216797,0.7413638830184937,3.988752841949463,False,True
causal_target_6_feature_99_beta_2_lambda_0.001_seed_20260906,causal,99,6,2.0,0.001,20260906,0.1031259074807167,1.6500145196914673,0.8463541865348816,0.8463541865348816,0.0,00111101110100110011001110101101,00111111110100110011001110101101,1,0.8642,0.863,0.0011999999999999789,0.0,0.1108,0.9522,0.9522,660.4601440429688,0.17994987723827363,causal-margin-v2,2.0,0.5,0.0,0.95703125,0.140625,-0.00390625,-3.220865488052368,0.7126662135124207,3.9335317611694336,False,True
