trial_key,method,feature,target_class,beta,mask_weight,seed,original_weight,flipped_weight,calibration_clean_accuracy,calibration_flipped_accuracy,calibration_bad,original_bits,flipped_bits,bit_hamming_distance,clean_model_accuracy,backdoor_clean_accuracy,bad,trigger_only_asr,bit_only_asr,trigger_plus_bit_asr,bit_marginal_gain,mask_l1,ssim,loss_version,clean_margin,attack_margin,validation_trigger_only_asr,validation_combined_asr,validation_bit_only_asr,validation_bad,validation_clean_target_margin,validation_flipped_target_margin,validation_counterfactual_gain,qualifies,validation_qualifies
causal_target_6_feature_482_beta_16_lambda_0.005_seed_20260904,causal,482,6,16.0,0.005,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0001,0.1101,0.0001,0.0,485.5504455566406,0.4796536332607269,causal-margin-v2,2.0,0.5,0.0,0.0,0.14453125,-0.00390625,-4.735231399536133,-4.874276638031006,-0.1390451192855835,False,False
causal_target_6_feature_28_beta_2_lambda_0.001_seed_20260904,causal,28,6,2.0,0.001,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0003,0.1069,0.1057,0.10540000000000001,623.1828002929688,0.2821218539714813,causal-margin-v2,2.0,0.5,0.0,0.1328125,0.1328125,0.0,-2.571866750717163,-0.7742104530334473,1.7976562976837158,False,False
causal_target_6_feature_28_beta_2_lambda_0.002_seed_20260904,causal,28,6,2.0,0.002,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0043,0.1069,0.13,0.1257,488.02008056640625,0.39872577748298643,causal-margin-v2,2.0,0.5,0.00390625,0.12109375,0.1328125,0.0,-2.5678510665893555,-0.9925616979598999,1.5752894878387451,False,False
causal_target_6_feature_28_beta_2_lambda_0.005_seed_20260904,causal,28,6,2.0,0.005,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.031,0.1069,0.1336,0.1026,329.88970947265625,0.5735058626174927,causal-margin-v2,2.0,0.5,0.0234375,0.1640625,0.1328125,0.0,-2.397881507873535,-1.2933855056762695,1.1044957637786865,False,False
causal_target_6_feature_28_beta_4_lambda_0.001_seed_20260904,causal,28,6,4.0,0.001,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0007,0.1069,0.0068,0.0060999999999999995,550.1911010742188,0.38413226943016054,causal-margin-v2,2.0,0.5,0.0,0.02734375,0.1328125,0.0,-3.284304618835449,-2.005887985229492,1.2784167528152466,False,False
causal_target_6_feature_28_beta_4_lambda_0.002_seed_20260904,causal,28,6,4.0,0.002,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.001,0.1069,0.0094,0.008400000000000001,493.68707275390625,0.4363706205368042,causal-margin-v2,2.0,0.5,0.0,0.03515625,0.1328125,0.0,-3.291790008544922,-2.0919294357299805,1.1998608112335205,False,False
causal_target_6_feature_28_beta_4_lambda_0.005_seed_20260904,causal,28,6,4.0,0.005,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0047,0.1069,0.02,0.015300000000000001,338.9969177246094,0.569579794216156,causal-margin-v2,2.0,0.5,0.0078125,0.03125,0.1328125,0.0,-3.326768159866333,-2.2593817710876465,1.0673866271972656,False,False
causal_target_6_feature_28_beta_8_lambda_0.001_seed_20260904,causal,28,6,8.0,0.001,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0,0.1069,0.001,0.001,517.1565551757812,0.4312317678451538,causal-margin-v2,2.0,0.5,0.0,0.00390625,0.1328125,0.0,-4.128234386444092,-3.2567267417907715,0.8715078830718994,False,False
causal_target_6_feature_28_beta_8_lambda_0.002_seed_20260904,causal,28,6,8.0,0.002,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0004,0.1069,0.0012,0.0007999999999999999,489.254638671875,0.458074063873291,causal-margin-v2,2.0,0.5,0.0,0.00390625,0.1328125,0.0,-4.137810707092285,-3.3099632263183594,0.8278475999832153,False,False
causal_target_6_feature_28_beta_8_lambda_0.005_seed_20260904,causal,28,6,8.0,0.005,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0014,0.1069,0.0046,0.0031999999999999997,372.4181213378906,0.553433692073822,causal-margin-v2,2.0,0.5,0.00390625,0.01953125,0.1328125,0.0,-4.144279479980469,-3.2463531494140625,0.8979262113571167,False,False
